2597	4	5	3	0	1	4	4	4	2	1
8344	4	1	4	2	2	3	3	5	1	3
8904	3	2	0	0	5	1	3	3	5	0
5465	2	5	4	2	4	5	1	0	1	4
8535	1	2	3	5	1	1	4	0	4	3
6337	5	4	2	3	1	2	2	1	1	1
9497	1	5	2	0	0	1	3	3	1	3
6469	4	5	2	0	1	4	4	1	0	0
3018	4	3	2	3	2	1	3	1	0	1
10666	3	2	4	1	2	4	4	3	2	1
8680	4	4	2	3	4	4	4	1	0	4
5364	2	1	0	3	4	4	3	0	5	3
4758	5	3	0	0	0	4	4	1	2	1
8844	5	5	2	3	3	3	1	2	3	4
531	0	3	0	1	3	3	3	1	0	2
8556	1	5	4	2	5	0	2	4	0	1
3887	1	1	4	0	3	5	2	3	2	2
10469	3	2	5	3	3	5	5	4	1	4
9413	2	1	1	4	4	5	2	5	1	1
9259	4	3	2	1	2	1	3	5	4	1
10250	2	3	3	3	3	1	3	4	0	2
6955	3	2	4	3	4	2	3	5	5	2
2029	2	3	0	0	2	3	1	4	1	5
419	4	4	3	0	3	1	4	1	3	1
10917	3	2	0	5	1	5	4	2	3	0
9464	5	1	1	3	1	1	2	4	4	4
10668	0	2	4	4	3	1	0	1	3	4
378	5	3	4	1	2	1	0	5	3	3
5949	3	2	0	2	4	2	5	3	3	4
6016	3	5	3	3	3	5	4	3	5	2
1028	5	4	2	5	4	4	2	3	3	5
10455	0	3	4	0	1	0	2	5	2	2
3480	3	0	5	5	0	3	3	5	5	3
4453	4	2	4	2	2	2	1	1	3	2
64	3	5	4	0	0	4	3	1	0	3
4953	5	5	2	5	3	4	2	1	0	0
3631	2	5	0	0	4	1	3	5	4	0
2477	3	4	2	1	2	5	2	2	1	1
7765	4	0	1	2	5	1	3	5	1	3
9236	5	2	2	3	2	4	4	5	3	2
9460	1	5	0	3	0	3	2	4	2	2
7170	2	5	4	3	4	1	1	5	1	4
10764	3	5	2	2	4	1	5	4	4	2
9223	2	3	2	1	1	1	3	3	3	4
216	3	1	1	3	2	5	3	5	2	4
2874	4	4	4	3	1	3	3	4	1	3
7240	0	5	2	1	4	5	5	4	0	2
7810	1	0	1	3	1	3	0	1	4	5
3390	0	2	4	4	3	1	3	5	5	1
2140	5	3	3	3	1	3	3	5	4	4
7631	2	2	4	3	3	4	2	5	2	3
3447	5	4	0	5	0	1	4	0	0	4
5493	5	4	1	4	1	1	2	2	5	0
35	4	5	4	3	2	3	5	1	5	1
2531	3	0	3	4	4	5	0	1	1	5
5888	1	4	1	2	2	3	4	0	0	4
9050	1	3	0	5	5	1	4	2	3	4
33	3	3	3	3	4	5	4	5	5	4
3529	3	2	3	5	0	0	5	2	2	4
2270	3	0	3	0	4	0	4	1	1	0
2400	2	2	2	4	5	3	1	0	4	5
2013	2	2	3	3	5	5	2	1	2	1
5270	4	2	2	4	4	2	2	5	3	0
3770	5	4	5	4	4	3	2	1	0	0
10284	0	4	4	0	0	2	4	1	1	5
8101	3	3	3	4	2	3	4	5	3	3
9097	1	4	3	0	2	4	2	0	4	4
8163	0	5	2	1	2	5	5	2	0	1
7087	1	0	4	5	1	4	5	3	5	5
2149	2	2	4	1	4	2	2	5	4	2
9280	3	1	3	0	0	2	1	3	3	4
1333	4	4	4	2	2	5	4	0	1	4
3330	2	4	0	5	1	3	3	5	0	0
2365	1	2	4	1	3	1	5	2	1	4
1291	2	1	3	1	0	5	2	3	1	3
3899	1	3	2	4	2	5	5	3	5	5
78	2	3	0	2	0	0	4	5	5	0
4490	1	1	4	4	4	4	1	3	1	4
4284	4	3	1	1	1	0	3	1	3	5
3542	5	3	5	5	4	5	1	1	0	0
4755	2	1	3	3	3	4	2	1	1	1
9803	5	2	4	2	4	4	5	2	2	5
3603	5	0	0	0	3	0	4	3	4	4
6184	0	4	5	1	4	0	4	2	3	0
7501	0	4	1	5	3	0	5	0	1	4
9509	4	4	1	1	3	1	2	1	1	5
7255	3	1	5	1	4	2	3	1	3	3
9977	1	3	3	3	4	0	3	4	4	1
4439	0	1	3	2	0	1	3	5	2	0
7716	5	1	1	1	5	2	1	3	1	4
7133	2	0	5	5	0	1	5	0	4	0
2599	3	3	0	0	0	2	2	3	1	4
8044	3	5	4	1	0	1	0	0	2	3
526	2	2	3	4	2	2	2	3	4	2
2237	0	1	3	3	0	3	1	4	0	2
10979	0	4	0	2	5	4	0	3	3	3
10447	0	5	2	0	0	1	4	3	0	5
8534	4	3	3	4	3	3	2	5	2	3
4618	5	0	4	4	0	0	1	2	0	5
5721	1	5	2	1	3	4	2	5	0	0
3036	2	2	4	1	1	0	4	1	2	4
7882	5	5	3	2	5	2	3	1	2	1
2246	4	4	0	5	2	3	2	2	2	3
5124	4	3	2	5	3	1	0	1	1	5
6301	2	2	5	5	5	0	1	4	3	5
7223	5	3	4	1	3	4	4	5	1	2
5030	0	0	0	0	3	4	2	2	1	3
3719	4	1	3	3	3	1	4	4	1	1
1711	2	2	1	2	1	2	4	2	3	1
3092	5	2	2	3	5	4	5	4	5	1
3304	5	0	0	5	4	0	5	0	0	5
1597	5	5	1	3	1	1	1	5	4	2
8657	2	5	5	1	0	4	5	2	0	4
10580	4	1	2	5	5	2	1	1	5	2
4851	1	3	0	4	3	1	0	2	4	1
2772	0	3	5	1	4	1	3	0	5	4
1507	1	4	3	5	3	1	4	2	2	5
3756	1	1	1	5	1	2	1	2	2	4
953	3	2	2	0	0	3	1	5	0	0
4166	1	3	3	2	5	5	1	5	0	5
7089	4	0	0	1	1	4	3	4	4	0
4467	4	5	1	1	5	3	2	5	5	4
9352	4	5	5	4	5	2	5	4	4	1
9929	5	5	5	1	3	1	4	2	1	4
9116	0	2	5	0	1	0	1	5	0	5
4458	3	2	1	3	3	2	5	2	3	3
2695	4	0	5	4	2	2	0	3	3	2
5001	1	3	5	1	4	0	2	0	5	1
9388	3	2	3	2	2	0	4	5	0	3
3616	2	5	5	1	4	2	5	5	3	5
8591	5	2	0	1	2	0	5	4	3	3
3255	0	2	5	0	0	2	0	1	0	3
6205	5	1	2	5	3	5	1	4	1	2
9727	5	5	4	4	5	2	3	2	5	5
9572	0	3	5	0	4	3	4	2	5	0
7071	1	0	4	1	2	5	2	1	2	1
3626	4	3	0	4	2	0	5	1	5	1
8956	1	2	1	3	2	3	2	5	5	4
6974	2	5	0	4	2	0	1	2	2	5
4459	1	0	2	4	2	4	3	3	0	2
8323	5	2	4	3	4	2	5	2	1	5
1471	3	2	2	1	5	2	2	1	2	3
8654	3	1	5	5	4	5	2	0	1	1
8438	2	0	5	3	0	3	2	2	4	5
6535	3	3	2	4	1	1	1	2	1	4
10028	5	1	2	4	1	5	5	5	2	3
6631	2	0	0	4	1	5	2	3	1	4
9734	2	0	5	0	0	2	2	0	0	1
9105	4	1	1	2	0	3	2	5	0	0
8926	2	5	1	4	2	3	4	1	5	1
10006	3	4	1	5	4	3	4	4	0	5
8759	3	2	4	2	1	0	0	2	5	2
7259	2	4	4	4	2	1	2	5	0	0
3380	2	2	3	2	2	1	4	4	3	4
1978	3	3	3	3	0	0	4	3	4	5
2363	4	0	5	3	3	0	0	5	3	3
840	0	0	3	3	5	3	0	4	4	5
8022	1	2	5	5	3	1	4	5	5	3
1523	1	2	1	3	4	2	0	0	3	0
5046	4	5	4	5	1	2	4	2	4	2
10044	2	3	5	5	4	1	4	1	5	5
2366	3	4	3	5	2	3	3	5	1	4
1096	4	2	1	2	2	3	3	4	2	2
4461	3	1	3	1	0	1	2	4	0	0
6672	2	3	1	0	3	1	3	0	2	2
2737	4	3	4	4	1	3	2	5	2	1
1736	4	3	2	5	2	3	4	3	1	2
6146	1	0	2	4	1	4	1	1	3	4
991	4	4	5	4	3	0	3	3	5	0
10960	1	5	5	4	2	4	3	1	4	1
9564	4	4	2	2	1	1	2	0	0	5
2745	4	4	4	2	3	3	1	1	1	5
2598	2	3	1	5	3	3	5	3	3	0
5509	2	3	5	2	4	2	5	1	3	4
8371	5	4	4	1	2	2	2	4	2	4
7508	2	4	1	2	4	4	1	2	0	4
10482	3	4	4	5	3	3	3	3	0	4
8188	5	2	4	5	3	4	5	3	5	4
6419	4	0	4	1	1	1	1	1	0	3
316	1	0	3	0	1	0	3	2	3	1
10678	0	3	4	3	5	3	1	2	4	5
591	1	1	4	2	1	3	4	4	1	2
8181	2	1	3	5	1	2	5	1	3	1
5430	5	0	2	2	3	0	4	5	1	3
3894	0	2	2	2	3	1	3	3	3	5
3088	5	2	2	3	1	2	1	4	3	5
654	4	1	0	2	2	4	3	0	3	1
7598	2	4	2	2	3	4	4	4	5	3
2513	4	1	5	1	3	5	4	0	0	4
2036	2	1	4	3	2	3	5	3	3	2
5806	2	2	0	5	4	0	3	3	4	3
4435	4	0	3	2	2	1	4	4	5	1
9162	1	4	2	1	4	2	5	4	3	5
3028	1	1	2	3	2	2	4	1	3	2
6096	0	4	1	3	3	0	1	4	5	1
1250	1	0	5	1	1	3	3	0	0	0
1141	2	0	0	1	0	5	3	3	2	3
3910	4	3	4	5	3	1	1	3	2	5
842	5	4	2	2	5	1	5	4	4	5
2283	5	0	1	4	2	2	3	5	5	2
8246	4	4	4	3	5	0	3	4	3	0
2090	2	3	2	4	2	4	5	4	4	2
1757	1	5	4	4	4	1	0	1	5	5
5007	1	4	0	5	3	3	5	3	1	3
5076	5	2	1	5	0	1	0	3	4	3
3785	5	3	1	5	5	2	1	4	1	2
4572	3	4	1	3	1	0	1	5	0	1
8709	5	3	3	2	3	1	4	5	4	3
4707	5	3	5	0	4	1	3	3	4	5
6741	4	3	5	2	1	1	3	5	2	1
10017	1	1	5	1	1	2	5	3	2	4
6008	5	2	1	1	0	4	4	4	4	3
2781	1	4	2	1	5	4	0	1	5	5
7807	2	1	2	4	4	3	3	4	1	2
6933	2	3	4	2	4	3	1	3	3	3
1073	2	3	4	1	0	1	3	5	2	3
1191	4	4	5	5	5	4	5	5	2	4
2220	2	3	1	4	2	3	4	2	1	3
10376	2	5	2	2	0	3	3	0	4	2
1310	3	0	5	4	5	1	2	0	4	1
656	5	1	4	0	3	0	4	2	2	4
2374	5	2	3	1	4	1	2	1	1	2
10158	5	0	3	2	2	3	3	2	3	3
588	0	2	4	0	1	2	0	5	4	3
1687	3	1	1	1	3	4	0	1	2	1
2986	5	5	4	2	5	5	5	2	3	3
2517	1	2	5	2	3	0	4	3	0	1
811	1	1	4	0	0	1	1	2	3	3
1493	0	2	2	5	2	5	1	5	3	1
5880	1	5	3	5	1	1	3	1	3	1
9287	5	2	0	3	0	4	3	0	0	2
798	4	2	4	4	0	3	3	5	4	5
7474	0	3	5	2	4	4	1	2	1	2
831	4	4	1	4	1	1	4	3	4	2
2603	3	3	3	0	0	2	4	0	0	4
9868	2	4	2	1	4	0	2	0	0	3
4536	3	5	4	1	5	0	0	3	5	2
107	3	5	2	1	3	2	2	5	4	4
10504	0	3	2	3	5	5	4	3	4	5
9296	4	3	5	2	5	2	5	3	5	1
3331	4	0	5	3	5	5	0	5	5	1
6456	2	3	4	2	2	3	3	1	1	1
6802	3	3	4	2	5	0	0	1	3	3
1605	1	0	3	1	5	1	3	2	4	4
9381	3	2	4	1	3	0	4	5	0	5
1578	3	2	2	3	2	5	5	3	4	4
916	1	4	2	3	4	4	1	3	1	4
10661	5	1	5	5	3	1	1	5	1	1
6562	4	0	5	5	4	0	4	2	5	3
4974	4	2	4	1	5	4	4	2	4	2
7523	3	4	2	4	0	2	3	4	2	1
1082	4	4	4	4	2	4	4	0	5	0
2278	1	2	1	0	2	0	2	4	2	4
2684	4	5	4	1	1	5	3	1	3	4
4422	5	4	4	1	2	2	1	4	3	0
4788	0	4	5	5	4	2	5	1	1	0
520	5	0	0	2	3	1	0	1	0	4
10586	2	5	4	4	5	4	5	3	3	5
10002	3	3	0	1	4	1	4	1	0	2
8302	4	2	3	1	4	2	4	5	3	0
7469	3	4	4	5	4	0	3	3	2	0
5239	1	4	1	3	4	2	5	5	2	2
8238	5	0	1	0	0	2	0	2	2	0
4798	1	1	1	5	1	1	0	3	1	0
10096	0	5	4	5	4	5	1	2	4	1
6362	4	3	4	2	1	3	3	2	5	1
1125	1	4	1	0	5	1	0	2	4	1
2719	1	3	2	1	1	0	5	1	5	4
117	4	0	5	5	4	2	5	4	1	5
3323	3	4	5	1	3	1	5	2	3	3
8018	3	3	0	3	2	0	1	1	0	4
8887	2	2	3	3	0	0	5	3	4	2
8958	5	3	3	2	2	4	3	5	3	5
10634	4	4	4	3	2	4	3	1	2	5
6693	5	0	3	1	4	3	1	0	3	5
8538	3	2	3	1	5	5	3	0	5	3
7216	2	0	1	5	1	4	2	4	1	0
3072	3	4	5	2	1	2	5	3	2	2
2350	5	4	5	2	0	3	4	5	5	3
8931	3	5	3	5	2	2	3	3	1	3
2911	4	3	2	3	4	0	2	3	2	3
5744	1	3	5	5	5	2	3	5	4	3
2984	4	2	3	2	2	1	2	0	1	4
6983	1	0	0	4	1	5	5	4	2	4
9809	2	1	4	5	3	4	2	1	3	3
1377	2	5	1	3	5	2	5	3	4	3
8795	5	2	2	5	0	2	3	3	2	3
9099	5	2	2	3	5	2	3	1	4	1
1945	1	5	2	3	3	2	1	4	4	4
6414	5	4	4	2	3	4	4	3	5	2
10589	3	4	1	1	3	5	4	1	3	2
7954	4	3	4	2	2	5	2	0	4	2
828	4	0	3	1	5	0	2	5	1	4
6726	4	5	5	3	4	1	1	3	3	1
449	0	3	2	4	0	4	4	3	2	0
3604	0	0	3	5	0	3	1	5	2	4
7251	0	2	1	4	5	2	2	0	2	4
8998	4	3	4	3	4	5	2	5	3	5
5528	1	3	4	4	2	0	3	2	3	3
8542	2	0	0	5	0	0	1	5	4	3
6175	5	2	3	0	2	0	1	2	5	1
8983	3	1	1	4	1	5	3	5	2	2
383	1	1	5	4	2	5	1	2	1	4
10161	0	2	1	3	5	3	4	1	3	4
9676	2	2	2	1	4	4	1	1	0	5
9145	2	5	5	5	2	3	1	3	3	2
9618	1	0	4	1	4	5	5	3	3	2
10686	5	2	5	0	0	3	5	1	4	4
7739	0	4	1	2	1	3	3	1	3	0
5587	3	2	4	5	4	3	2	5	5	3
10745	2	2	5	3	5	1	5	3	1	3
2388	2	5	0	2	4	4	4	3	5	5
1382	1	3	2	1	3	0	4	0	0	2
6998	5	2	1	1	2	4	5	3	2	3
7253	5	1	4	0	0	1	4	5	0	2
1426	5	1	1	1	0	0	5	3	4	5
2851	5	5	1	3	0	3	1	0	1	3
10288	3	3	4	3	2	1	2	3	4	5
5146	4	2	4	1	0	2	2	3	2	4
2188	5	0	4	2	1	0	3	0	5	5
10015	3	5	1	2	3	5	1	1	0	1
4875	4	5	5	3	3	5	5	4	4	5
9741	2	4	4	3	3	0	3	4	2	4
3664	0	5	5	1	2	4	1	3	4	3
9577	0	0	4	3	0	3	5	4	1	5
10612	3	3	2	3	2	2	5	5	3	5
8699	0	1	4	4	1	2	2	4	5	3
9195	5	5	2	4	2	4	0	3	3	5
3282	0	5	3	5	3	0	3	1	0	4
3622	4	5	1	1	4	5	5	1	3	4
3723	3	4	0	3	4	2	4	2	3	3
9278	1	0	5	1	2	0	5	5	0	1
5579	5	4	1	3	4	0	5	0	5	0
8872	3	2	5	1	1	5	5	2	1	3
8820	2	4	3	2	1	3	3	1	3	1
7525	1	2	3	5	5	5	3	4	5	0
8985	4	3	5	0	3	1	0	0	0	3
8466	3	1	3	5	5	3	5	2	4	5
10834	0	5	3	0	3	3	4	4	3	0
8901	0	1	3	5	5	1	3	1	4	1
6891	2	2	3	0	4	1	3	3	2	0
10887	1	4	4	3	1	3	4	4	5	2
6731	0	2	0	2	3	1	1	5	1	3
10513	0	5	3	5	3	0	2	1	3	1
79	1	2	5	3	1	1	1	3	1	2
1616	5	5	1	4	3	2	2	4	2	1
3867	4	3	3	1	5	1	0	5	3	4
2367	5	2	5	4	5	2	3	0	5	0
855	0	5	1	5	2	0	5	0	3	3
3138	3	3	4	5	2	1	5	4	4	1
578	5	5	1	4	3	4	1	4	5	4
2653	5	1	5	1	3	2	3	2	2	4
6854	3	5	2	1	1	5	1	1	5	0
10181	5	1	5	4	5	3	5	5	4	3
346	3	4	4	5	3	2	5	5	2	2
9139	0	0	5	1	4	4	2	3	4	3
3320	0	0	0	5	1	5	3	3	4	5
9437	3	2	2	1	1	4	5	2	4	1
6795	0	3	4	3	0	5	3	3	4	3
3367	2	1	0	1	3	2	0	2	5	4
3655	2	4	1	4	1	3	1	1	3	4
3594	3	1	2	2	1	3	3	3	2	2
1926	4	3	4	4	1	1	5	1	5	0
9267	5	3	5	1	3	5	2	2	5	2
1677	5	1	4	5	2	5	3	5	5	3
2790	1	3	2	1	3	5	4	4	2	2
10533	2	3	2	2	1	3	5	4	4	1
3468	2	0	5	2	2	5	2	5	1	3
10669	4	4	4	4	0	4	1	5	3	4
686	4	3	4	1	5	2	5	1	3	1
10254	4	3	1	2	4	2	3	5	5	5
2802	5	4	1	0	4	3	5	4	0	0
6283	4	5	1	2	0	2	4	4	4	2
10896	5	4	5	1	3	4	3	1	2	5
4817	1	3	0	2	1	2	4	2	3	5
964	4	1	1	5	2	5	0	2	1	0
4630	5	4	2	5	3	4	5	5	5	3
10849	3	5	4	3	2	5	2	1	1	3
1212	4	5	2	0	1	2	1	1	3	0
145	3	2	3	5	1	4	0	5	0	0
1105	1	3	0	5	3	4	5	0	0	2
522	1	3	2	1	5	2	5	5	3	4
4254	1	0	0	5	2	5	3	4	2	2
695	4	0	5	3	3	2	0	5	1	1
2675	0	5	3	0	1	1	1	1	2	4
5672	5	4	3	1	1	5	4	2	1	5
8200	5	2	3	3	2	0	4	1	1	5
9674	5	1	4	2	5	0	0	5	5	4
1122	3	0	5	5	4	4	4	3	5	0
6948	5	5	5	3	2	5	4	1	1	3
5130	2	3	2	5	1	3	3	0	5	5
508	5	0	3	4	2	2	2	5	2	4
7576	4	4	2	3	1	0	1	2	0	1
399	1	5	2	3	1	2	3	4	1	4
4325	0	0	5	3	2	1	3	1	3	2
10498	2	3	5	2	5	5	4	0	2	2
6628	1	3	0	3	4	3	4	5	5	4
3952	4	2	2	5	4	3	2	4	5	2
1792	4	3	5	3	0	2	3	3	5	2
10816	2	0	2	3	5	3	4	2	0	2
9541	3	1	3	2	2	1	0	5	2	1
6623	1	4	1	4	1	3	2	4	5	2
646	3	5	2	3	5	1	2	4	1	1
9631	4	1	0	3	1	1	4	3	0	1
10702	4	3	2	3	0	4	3	4	0	4
5080	2	1	5	3	4	2	4	5	4	5
10629	0	3	3	5	5	2	4	2	5	4
4881	0	4	5	4	0	4	2	3	2	5
2567	2	2	4	5	4	1	1	0	4	0
9806	4	2	1	3	2	5	5	1	1	3
764	5	0	0	5	3	4	4	0	1	2
784	5	1	1	0	0	4	5	5	0	3
6268	0	1	0	3	4	3	0	5	3	4
8961	5	4	3	4	3	2	4	2	1	5
8301	2	5	2	2	4	5	0	4	2	1
9975	2	2	5	4	3	4	4	2	0	2
2582	1	5	4	1	5	4	5	5	2	5
3873	5	3	2	4	4	4	3	5	4	4
9451	2	4	0	3	1	2	1	5	3	1
8007	3	1	3	1	4	4	5	4	4	3
5408	3	4	4	2	2	3	0	1	3	1
8878	2	5	2	4	2	1	5	1	1	4
8076	2	3	0	2	4	5	0	3	3	3
4371	5	1	4	1	1	4	1	3	1	0
4404	3	1	2	4	2	2	4	5	2	3
8480	3	5	2	4	3	4	2	3	2	5
131	3	3	4	1	2	5	1	5	0	3
2546	2	0	5	2	2	3	1	0	4	4
7972	0	3	1	3	4	0	0	2	4	1
9109	3	4	2	2	1	5	4	3	3	5
3997	4	1	4	2	4	0	0	4	2	5
2572	3	5	1	0	0	0	4	0	1	0
1026	1	4	0	3	2	5	2	0	1	0
7503	2	1	3	1	2	4	3	2	3	1
4278	3	4	2	1	2	1	3	5	1	3
6246	5	1	5	1	3	1	2	1	5	5
7304	1	1	2	5	2	2	0	3	2	0
7004	2	2	1	5	3	4	2	1	1	3
7792	4	2	1	5	2	5	1	0	2	0
8223	5	1	5	2	1	5	1	2	4	4
6292	0	2	0	3	2	0	2	5	0	0
9351	1	1	4	2	3	2	5	4	5	5
10493	0	5	3	4	5	0	4	2	1	2
8619	1	4	3	4	3	4	3	3	4	2
2765	1	2	4	5	4	3	1	1	0	3
9725	3	1	3	3	3	2	1	3	1	1
10275	1	3	4	5	0	5	0	3	4	1
5292	3	2	0	2	5	0	3	5	3	4
3437	1	1	1	2	5	1	1	2	3	0
8781	3	1	3	2	3	1	3	2	4	2
8444	0	0	3	2	3	3	5	3	5	2
7262	4	2	5	4	0	5	3	2	2	1
4042	2	0	3	3	3	2	0	3	2	0
6522	4	5	1	5	4	5	3	4	4	1
3341	0	0	2	5	2	5	3	3	1	5
1306	0	4	0	3	1	2	4	1	1	4
75	0	0	3	4	1	1	4	1	1	4
6987	1	3	4	1	1	1	2	2	3	5
6698	4	1	2	3	2	2	3	2	4	1
9955	0	3	4	4	5	0	0	4	4	2
10958	3	4	0	1	0	2	0	0	2	0
3082	3	4	1	3	1	4	4	4	5	2
4141	3	1	0	5	4	3	1	4	3	2
5467	5	5	5	4	1	5	4	0	3	1
10984	5	2	5	2	0	1	3	1	2	0
10679	3	1	5	1	5	4	2	5	2	3
9481	0	0	4	3	1	2	1	3	2	4
9936	5	1	0	1	3	0	1	0	4	0
7874	0	0	3	1	2	0	1	1	3	1
3750	3	5	2	3	3	4	3	4	3	5
707	3	4	4	3	0	3	5	4	5	0
2743	1	5	4	3	1	5	2	4	3	3
319	2	3	1	2	0	2	0	1	1	1
6889	5	3	5	5	4	5	2	4	2	5
4455	3	2	4	4	2	5	5	4	0	5
917	4	1	3	3	2	1	4	2	0	4
1284	3	2	0	1	2	0	1	4	3	4
10906	2	4	5	2	2	3	3	3	1	5
6720	0	5	0	2	2	5	3	0	0	2
883	1	3	5	5	2	2	3	0	3	2
10276	3	5	1	5	2	4	3	5	1	1
8211	5	5	5	2	3	5	1	2	1	2
7215	3	3	0	0	3	5	3	5	2	3
7055	0	1	2	5	2	0	2	4	1	2
9767	3	0	3	1	1	0	0	2	0	5
4220	4	4	4	5	2	2	5	1	4	2
9848	2	5	3	1	2	4	4	0	0	4
7509	3	4	5	1	1	5	0	3	3	3
1924	3	1	1	2	2	3	0	4	0	0
10108	5	4	4	5	1	4	4	2	3	2
9235	1	5	2	4	1	3	4	1	1	2
3855	3	2	5	1	3	2	0	3	3	1
3001	0	0	3	0	1	3	4	5	3	2
4346	2	2	3	5	4	5	5	4	4	2
10585	1	0	4	3	3	5	0	4	1	2
6966	4	2	0	2	3	3	0	3	2	4
10434	2	1	4	2	2	0	5	0	3	0
2248	4	5	4	5	2	1	1	2	2	3
4711	5	1	3	2	5	4	0	5	1	0
7045	3	2	2	4	1	3	1	3	4	4
3038	0	3	1	5	2	5	3	2	3	3
9882	2	3	4	2	3	2	1	3	2	5
9107	4	5	0	0	4	2	4	5	4	0
7627	4	2	1	2	1	0	5	1	2	5
10268	0	0	1	3	5	4	5	2	5	5
7995	2	1	4	3	4	5	4	1	5	5
10524	0	3	4	3	0	1	2	5	4	0
1156	1	0	4	2	3	2	0	3	3	1
6375	2	3	0	0	0	0	3	3	3	5
10605	5	4	1	2	3	3	5	5	5	5
1971	0	5	1	1	4	5	1	1	1	3
254	4	0	0	5	1	0	1	2	1	3
2823	4	5	2	0	1	2	1	5	4	4
6621	5	3	1	2	3	5	5	5	2	4
7280	0	5	0	0	4	4	1	1	2	1
838	2	3	2	4	4	1	0	0	4	3
1573	3	1	0	2	5	2	1	5	0	0
1420	4	3	1	1	2	3	1	5	4	3
9645	1	5	3	5	2	0	2	4	5	3
5735	0	2	0	5	4	0	1	5	4	1
2167	1	3	1	2	2	2	2	5	0	5
2253	5	5	4	3	5	2	1	4	1	5
1143	4	3	0	0	3	0	4	1	5	3
9068	1	0	1	4	5	0	3	0	1	1
8047	1	3	4	5	1	2	0	1	4	4
3712	3	2	1	5	3	2	4	5	2	1
4827	4	5	0	1	2	2	2	4	5	3
4811	2	0	4	4	5	3	0	4	2	1
897	5	0	3	5	2	3	4	2	1	3
6970	5	4	2	2	1	1	4	4	3	2
3140	3	0	3	2	2	2	3	1	0	1
2723	4	5	2	2	1	2	3	5	1	2
10717	1	5	3	0	3	0	3	2	1	2
1238	1	3	5	2	1	5	2	4	3	3
905	1	2	4	0	5	5	3	4	0	2
10793	0	1	1	5	0	3	3	0	2	2
2712	5	4	0	0	5	4	0	0	4	1
5468	5	5	2	2	3	3	4	4	3	5
5775	1	1	0	0	3	4	3	0	5	1
1623	5	3	4	3	4	1	0	5	3	1
10032	1	4	2	3	1	4	3	5	0	4
7614	1	5	1	1	2	3	5	5	4	3
9646	0	4	0	3	2	2	1	5	0	5
6686	2	4	4	2	3	3	2	4	4	2
7272	2	5	3	4	1	3	3	3	3	0
9229	2	2	2	3	2	2	5	4	2	4
9283	0	2	2	0	3	0	0	2	5	1
1983	3	5	4	3	0	2	0	3	2	4
3396	2	5	2	4	2	2	1	2	1	3
9203	1	2	4	2	5	1	1	5	2	3
9895	4	2	5	5	1	1	0	3	0	3
9534	4	2	2	4	1	0	4	0	3	1
285	1	1	0	3	3	2	2	2	4	2
9368	2	4	5	5	3	1	1	3	4	5
1744	1	2	4	3	5	3	1	5	5	2
7176	4	4	5	3	2	3	3	4	1	5
2050	3	0	3	2	5	4	5	2	3	4
3202	3	1	3	1	3	4	1	2	3	3
7494	4	1	3	4	4	3	0	1	2	4
8052	4	2	1	3	0	3	4	3	5	4
5834	2	3	5	0	3	5	3	5	4	4
1811	1	1	5	1	2	5	1	5	3	4
4525	2	2	0	3	0	5	3	1	0	4
162	4	0	5	1	2	3	3	0	4	1
1636	1	5	3	5	0	1	0	1	5	3
10010	4	2	5	4	4	1	4	1	5	4
10780	3	1	0	3	0	3	1	3	3	5
3103	1	0	3	2	3	0	2	4	4	0
7923	5	0	0	0	0	4	1	2	4	0
7919	5	5	3	3	3	5	5	1	2	5
8716	2	0	2	1	3	3	3	5	2	0
6599	1	2	4	0	3	2	4	2	5	5
1831	5	4	1	1	0	0	3	5	5	2
10606	5	3	5	3	5	2	4	1	3	4
4808	5	5	1	4	2	5	1	3	4	5
7600	5	4	4	4	3	3	2	5	3	0
10784	0	2	0	0	0	2	3	0	4	4
6979	4	3	1	1	2	2	3	1	1	3
1193	1	5	0	1	3	2	1	3	4	2
1474	2	3	4	3	4	1	2	0	0	2
3773	1	1	3	4	3	1	1	1	5	0
1468	5	1	3	4	4	5	4	4	4	4
8734	4	2	4	1	5	0	2	1	2	3
7189	4	4	2	1	5	1	5	4	2	3
9563	5	5	1	4	0	3	5	3	0	0
4285	2	3	5	2	4	4	2	4	5	2
10744	0	4	5	4	2	1	3	0	3	1
10266	2	4	5	1	2	5	0	2	3	4
5867	3	0	0	1	4	3	1	2	2	4
6474	3	5	1	2	2	3	4	4	5	3
1332	1	3	2	4	2	4	3	5	3	0
4236	5	3	5	5	5	2	4	0	2	3
3895	5	0	4	4	4	0	2	0	2	5
7358	4	1	5	1	5	4	2	3	1	4
9694	1	3	0	2	3	2	1	1	4	3
8097	5	0	0	0	2	0	4	2	1	0
1354	0	4	5	3	5	1	5	0	0	4
10255	2	5	5	5	1	5	4	5	2	3
577	3	2	5	1	1	4	4	0	5	3
7701	1	0	0	3	4	5	0	5	2	1
6247	1	2	4	1	4	0	5	1	4	2
432	5	2	4	2	5	5	5	1	5	4
8569	4	0	4	1	0	0	5	3	2	0
8907	0	5	3	4	1	1	2	1	3	5
8964	5	4	4	3	4	4	2	0	1	3
4923	1	5	4	2	4	1	4	5	3	2
7838	2	2	5	2	1	0	5	3	2	4
10539	2	3	0	0	2	1	5	3	3	2
10257	5	4	0	5	4	2	5	4	3	4
9924	3	3	3	3	4	1	1	3	4	3
6298	4	3	4	1	1	2	0	0	5	2
